Date;Time;Temp_F;Precip_inches;RH_percent
5/11/21;11:00:00 PM;53.5;0.000;100.0
5/11/21;11:15:00 PM;53.4;0.000;100.0
5/11/21;11:30:00 PM;53.2;0.000;100.0
5/11/21;11:45:00 PM;53.2;0.000;100.0
5/12/21;12:00:00 AM;53.0;0.000;100.0
5/12/21;12:15:00 AM;52.7;0.000;100.0
5/12/21;12:30:00 AM;52.4;0.000;100.0
5/12/21;12:45:00 AM;52.3;0.000;100.0
5/12/21;1:00:00 AM;51.9;0.000;100.0
5/12/21;1:15:00 AM;52.0;0.000;100.0
5/12/21;1:30:00 AM;52.1;0.000;100.0
5/12/21;1:45:00 AM;52.1;0.000;100.0
5/12/21;2:00:00 AM;52.0;0.000;100.0
5/12/21;2:15:00 AM;52.2;0.000;100.0
5/12/21;2:30:00 AM;52.6;0.000;100.0
5/12/21;2:45:00 AM;52.5;0.000;100.0
5/12/21;3:00:00 AM;52.6;0.000;100.0
5/12/21;3:15:00 AM;52.5;0.000;100.0
5/12/21;3:30:00 AM;52.4;0.000;100.0
5/12/21;3:45:00 AM;52.4;0.000;100.0
5/12/21;4:00:00 AM;52.2;0.000;100.0
5/12/21;4:15:00 AM;52.1;0.000;100.0
5/12/21;4:30:00 AM;52.0;0.000;100.0
5/12/21;4:45:00 AM;52.0;0.000;100.0
5/12/21;5:00:00 AM;52.0;0.000;100.0
5/12/21;5:15:00 AM;51.5;0.000;100.0
5/12/21;5:30:00 AM;51.4;0.000;100.0
5/12/21;5:45:00 AM;51.2;0.000;100.0
5/12/21;6:00:00 AM;51.1;0.000;100.0
5/12/21;6:15:00 AM;51.0;0.000;100.0
5/12/21;6:30:00 AM;51.0;0.000;100.0
5/12/21;6:45:00 AM;50.9;0.000;100.0
5/12/21;7:00:00 AM;51.1;0.000;100.0
5/12/21;7:15:00 AM;51.1;0.000;100.0
5/12/21;7:30:00 AM;51.4;0.000;100.0
5/12/21;7:45:00 AM;51.6;0.000;100.0
5/12/21;8:00:00 AM;51.9;0.000;100.0
5/12/21;8:15:00 AM;52.3;0.000;100.0
5/12/21;8:30:00 AM;52.6;0.000;100.0
5/12/21;8:45:00 AM;52.8;0.000;100.0
5/12/21;9:00:00 AM;53.2;0.000;100.0
5/12/21;9:15:00 AM;53.6;0.000;100.0
5/12/21;9:30:00 AM;54.1;0.000;100.0
5/12/21;9:45:00 AM;54.6;0.000;100.0
5/12/21;10:00:00 AM;55.7;0.000;100.0
5/12/21;10:15:00 AM;56.4;0.000;98.5
5/12/21;10:30:00 AM;57.9;0.000;94.9
5/12/21;10:45:00 AM;60.0;0.000;87.9
5/12/21;11:00:00 AM;61.2;0.000;84.8
5/12/21;11:15:00 AM;62.8;0.000;80.6
5/12/21;11:30:00 AM;63.8;0.000;78.0
5/12/21;11:45:00 AM;65.4;0.000;75.0
5/12/21;12:00:00 PM;66.2;0.000;73.3
5/12/21;12:15:00 PM;67.8;0.000;70.5
5/12/21;12:30:00 PM;68.8;0.000;67.3
5/12/21;12:45:00 PM;69.1;0.000;67.0
5/12/21;1:00:00 PM;69.8;0.000;66.8
5/12/21;1:15:00 PM;70.6;0.000;65.0
5/12/21;1:30:00 PM;71.1;0.000;64.5
5/12/21;1:45:00 PM;71.5;0.000;63.3
5/12/21;2:00:00 PM;70.9;0.000;64.5
5/12/21;2:15:00 PM;70.4;0.000;65.3
5/12/21;2:30:00 PM;68.9;0.000;67.3
5/12/21;2:45:00 PM;68.4;0.000;68.6
5/12/21;3:00:00 PM;67.1;0.000;70.9
5/12/21;3:15:00 PM;66.2;0.000;72.1
5/12/21;3:30:00 PM;65.8;0.000;72.8
5/12/21;3:45:00 PM;66.1;0.000;72.0
5/12/21;4:00:00 PM;65.0;0.000;73.7
5/12/21;4:15:00 PM;64.4;0.000;74.4
5/12/21;4:30:00 PM;63.6;0.000;75.9
5/12/21;4:45:00 PM;63.7;0.000;75.3
5/12/21;5:00:00 PM;63.2;0.000;75.9
5/12/21;5:15:00 PM;63.6;0.000;75.4
5/12/21;5:30:00 PM;64.0;0.000;74.6
5/12/21;5:45:00 PM;64.3;0.000;74.2
5/12/21;6:00:00 PM;63.6;0.000;74.6
5/12/21;6:15:00 PM;63.2;0.000;76.0
5/12/21;6:30:00 PM;63.0;0.000;76.0
5/12/21;6:45:00 PM;62.0;0.000;78.2
5/12/21;7:00:00 PM;60.4;0.000;81.8
5/12/21;7:15:00 PM;59.0;0.000;85.3
5/12/21;7:30:00 PM;57.8;0.000;88.3
5/12/21;7:45:00 PM;56.3;0.000;91.7
5/12/21;8:00:00 PM;54.9;0.000;95.8
5/12/21;8:15:00 PM;54.0;0.000;98.7
5/12/21;8:30:00 PM;53.6;0.000;100.0
5/12/21;8:45:00 PM;53.3;0.000;100.0
5/12/21;9:00:00 PM;53.6;0.000;100.0
5/12/21;9:15:00 PM;53.5;0.000;100.0
5/12/21;9:30:00 PM;53.4;0.000;100.0
5/12/21;9:45:00 PM;53.5;0.000;100.0
5/12/21;10:00:00 PM;53.3;0.000;100.0
5/12/21;10:15:00 PM;53.3;0.000;100.0
5/12/21;10:30:00 PM;53.3;0.000;100.0
5/12/21;10:45:00 PM;53.2;0.000;100.0
5/12/21;11:00:00 PM;53.2;0.000;100.0
5/12/21;11:15:00 PM;53.2;0.000;100.0
5/12/21;11:30:00 PM;53.1;0.000;100.0
5/12/21;11:45:00 PM;53.2;0.000;100.0
5/13/21;12:00:00 AM;53.1;0.000;100.0
5/13/21;12:15:00 AM;53.3;0.000;100.0
5/13/21;12:30:00 AM;53.3;0.000;100.0
5/13/21;12:45:00 AM;53.3;0.000;100.0
5/13/21;1:00:00 AM;53.4;0.000;100.0
5/13/21;1:15:00 AM;53.5;0.000;100.0
5/13/21;1:30:00 AM;53.4;0.000;100.0
5/13/21;1:45:00 AM;53.5;0.000;100.0
5/13/21;2:00:00 AM;53.5;0.000;100.0
5/13/21;2:15:00 AM;53.5;0.000;100.0
5/13/21;2:30:00 AM;53.2;0.000;100.0
5/13/21;2:45:00 AM;53.0;0.000;100.0
5/13/21;3:00:00 AM;52.9;0.000;100.0
5/13/21;3:15:00 AM;52.9;0.000;100.0
5/13/21;3:30:00 AM;52.7;0.000;100.0
5/13/21;3:45:00 AM;52.6;0.000;100.0
5/13/21;4:00:00 AM;52.5;0.000;100.0
5/13/21;4:15:00 AM;52.3;0.000;100.0
5/13/21;4:30:00 AM;52.3;0.000;100.0
5/13/21;4:45:00 AM;52.4;0.000;100.0
5/13/21;5:00:00 AM;52.3;0.000;100.0
5/13/21;5:15:00 AM;52.3;0.000;100.0
5/13/21;5:30:00 AM;52.3;0.000;100.0
5/13/21;5:45:00 AM;52.4;0.000;100.0
5/13/21;6:00:00 AM;52.4;0.000;100.0
5/13/21;6:15:00 AM;52.2;0.000;100.0
5/13/21;6:30:00 AM;52.2;0.000;100.0
5/13/21;6:45:00 AM;52.2;0.000;100.0
5/13/21;7:00:00 AM;52.3;0.000;100.0
5/13/21;7:15:00 AM;52.3;0.000;100.0
5/13/21;7:30:00 AM;52.6;0.000;100.0
5/13/21;7:45:00 AM;52.7;0.000;100.0
5/13/21;8:00:00 AM;52.7;0.000;100.0
5/13/21;8:15:00 AM;52.8;0.000;100.0
5/13/21;8:30:00 AM;53.0;0.000;100.0
5/13/21;8:45:00 AM;53.0;0.000;100.0
5/13/21;9:00:00 AM;53.1;0.000;100.0
5/13/21;9:15:00 AM;53.3;0.000;100.0
5/13/21;9:30:00 AM;53.9;0.000;100.0
5/13/21;9:45:00 AM;54.7;0.000;100.0
5/13/21;10:00:00 AM;55.1;0.000;99.9
5/13/21;10:15:00 AM;55.8;0.000;98.1
5/13/21;10:30:00 AM;56.7;0.000;95.8
5/13/21;10:45:00 AM;57.9;0.000;92.0
5/13/21;11:00:00 AM;60.1;0.000;87.4
5/13/21;11:15:00 AM;60.5;0.000;84.5
5/13/21;11:30:00 AM;61.3;0.000;82.0
5/13/21;11:45:00 AM;62.8;0.000;79.0
5/13/21;12:00:00 PM;64.3;0.000;76.1
5/13/21;12:15:00 PM;65.3;0.000;73.1
5/13/21;12:30:00 PM;65.3;0.000;74.1
5/13/21;12:45:00 PM;65.7;0.000;73.5
5/13/21;1:00:00 PM;65.7;0.000;72.6
5/13/21;1:15:00 PM;65.4;0.000;74.3
5/13/21;1:30:00 PM;65.7;0.000;73.6
5/13/21;1:45:00 PM;66.1;0.000;73.2
5/13/21;2:00:00 PM;65.8;0.000;72.6
5/13/21;2:15:00 PM;65.8;0.000;71.9
5/13/21;2:30:00 PM;65.4;0.000;72.6
5/13/21;2:45:00 PM;65.1;0.000;73.0
5/13/21;3:00:00 PM;65.6;0.000;72.1
5/13/21;3:15:00 PM;65.6;0.000;71.5
5/13/21;3:30:00 PM;65.6;0.000;71.0
5/13/21;3:45:00 PM;65.3;0.000;71.1
5/13/21;4:00:00 PM;64.8;0.000;71.6
5/13/21;4:15:00 PM;63.9;0.000;72.7
5/13/21;4:30:00 PM;63.6;0.000;72.5
5/13/21;4:45:00 PM;63.0;0.000;73.1
5/13/21;5:00:00 PM;62.5;0.000;74.0
5/13/21;5:15:00 PM;61.8;0.000;74.7
5/13/21;5:30:00 PM;60.9;0.000;76.6
5/13/21;5:45:00 PM;60.0;0.000;78.1
5/13/21;6:00:00 PM;59.6;0.000;79.2
5/13/21;6:15:00 PM;58.7;0.000;81.2
5/13/21;6:30:00 PM;58.4;0.000;82.3
5/13/21;6:45:00 PM;57.5;0.000;84.0
5/13/21;7:00:00 PM;56.5;0.000;87.7
5/13/21;7:15:00 PM;55.4;0.000;90.3
5/13/21;7:30:00 PM;54.5;0.000;93.2
5/13/21;7:45:00 PM;53.9;0.000;94.9
5/13/21;8:00:00 PM;53.3;0.000;96.9
5/13/21;8:15:00 PM;52.8;0.000;98.5
5/13/21;8:30:00 PM;52.3;0.000;99.9
5/13/21;8:45:00 PM;52.4;0.000;100.0
5/13/21;9:00:00 PM;52.5;0.000;100.0
5/13/21;9:15:00 PM;52.5;0.000;100.0
5/13/21;9:30:00 PM;52.5;0.000;100.0
5/13/21;9:45:00 PM;52.5;0.000;100.0
5/13/21;10:00:00 PM;52.4;0.000;100.0
5/13/21;10:15:00 PM;52.3;0.000;100.0
5/13/21;10:30:00 PM;52.2;0.000;100.0
5/13/21;10:45:00 PM;52.0;0.000;100.0
5/13/21;11:00:00 PM;51.8;0.000;100.0
5/13/21;11:15:00 PM;51.7;0.000;100.0
5/13/21;11:30:00 PM;51.7;0.000;100.0
5/13/21;11:45:00 PM;51.5;0.000;100.0
5/14/21;12:00:00 AM;51.4;0.000;100.0
5/14/21;12:15:00 AM;51.2;0.000;100.0
5/14/21;12:30:00 AM;50.9;0.000;100.0
5/14/21;12:45:00 AM;50.9;0.000;100.0
5/14/21;1:00:00 AM;50.9;0.000;100.0
5/14/21;1:15:00 AM;50.9;0.000;100.0
5/14/21;1:30:00 AM;50.8;0.000;100.0
5/14/21;1:45:00 AM;50.8;0.000;100.0
5/14/21;2:00:00 AM;50.7;0.000;100.0
5/14/21;2:15:00 AM;50.6;0.000;100.0
5/14/21;2:30:00 AM;50.6;0.000;100.0
5/14/21;2:45:00 AM;50.5;0.000;100.0
5/14/21;3:00:00 AM;50.2;0.000;100.0
5/14/21;3:15:00 AM;50.1;0.000;100.0
5/14/21;3:30:00 AM;49.9;0.000;100.0
5/14/21;3:45:00 AM;50.1;0.000;100.0
5/14/21;4:00:00 AM;50.1;0.000;100.0
5/14/21;4:15:00 AM;50.0;0.000;100.0
5/14/21;4:30:00 AM;49.9;0.000;100.0
5/14/21;4:45:00 AM;50.1;0.000;100.0
5/14/21;5:00:00 AM;50.2;0.000;100.0
5/14/21;5:15:00 AM;50.0;0.000;100.0
5/14/21;5:30:00 AM;49.9;0.000;100.0
5/14/21;5:45:00 AM;49.9;0.000;100.0
5/14/21;6:00:00 AM;49.7;0.000;100.0
5/14/21;6:15:00 AM;49.6;0.000;100.0
5/14/21;6:30:00 AM;49.6;0.000;100.0
5/14/21;6:45:00 AM;49.4;0.000;100.0
5/14/21;7:00:00 AM;49.3;0.000;100.0
5/14/21;7:15:00 AM;49.5;0.000;100.0
5/14/21;7:30:00 AM;49.5;0.000;100.0
5/14/21;7:45:00 AM;49.7;0.000;100.0
5/14/21;8:00:00 AM;49.9;0.000;100.0
5/14/21;8:15:00 AM;50.0;0.000;100.0
5/14/21;8:30:00 AM;50.2;0.000;100.0
5/14/21;8:45:00 AM;50.7;0.000;100.0
5/14/21;9:00:00 AM;51.0;0.000;100.0
5/14/21;9:15:00 AM;51.2;0.000;100.0
5/14/21;9:30:00 AM;52.0;0.000;100.0
5/14/21;9:45:00 AM;52.3;0.000;100.0
5/14/21;10:00:00 AM;52.9;0.000;100.0
5/14/21;10:15:00 AM;53.6;0.000;100.0
5/14/21;10:30:00 AM;54.6;0.000;97.7
5/14/21;10:45:00 AM;54.4;0.000;96.6
5/14/21;11:00:00 AM;55.3;0.000;96.3
5/14/21;11:15:00 AM;55.6;0.000;93.5
5/14/21;11:30:00 AM;55.9;0.000;92.3
5/14/21;11:45:00 AM;56.9;0.000;91.2
5/14/21;12:00:00 PM;58.1;0.000;88.3
5/14/21;12:15:00 PM;59.7;0.000;83.1
5/14/21;12:30:00 PM;60.8;0.000;80.6
5/14/21;12:45:00 PM;62.4;0.000;76.2
5/14/21;1:00:00 PM;63.4;0.000;73.9
5/14/21;1:15:00 PM;64.4;0.000;71.4
5/14/21;1:30:00 PM;65.1;0.000;70.3
5/14/21;1:45:00 PM;65.8;0.000;68.8
5/14/21;2:00:00 PM;65.8;0.000;68.4
5/14/21;2:15:00 PM;66.3;0.000;67.2
5/14/21;2:30:00 PM;66.1;0.000;67.9
5/14/21;2:45:00 PM;64.7;0.000;69.4
5/14/21;3:00:00 PM;64.1;0.000;70.4
5/14/21;3:15:00 PM;64.0;0.000;70.4
5/14/21;3:30:00 PM;63.4;0.000;71.6
5/14/21;3:45:00 PM;62.9;0.000;72.8
5/14/21;4:00:00 PM;61.5;0.000;74.9
5/14/21;4:15:00 PM;60.7;0.000;76.9
5/14/21;4:30:00 PM;59.4;0.000;79.2
5/14/21;4:45:00 PM;59.3;0.000;79.7
5/14/21;5:00:00 PM;58.1;0.000;82.9
5/14/21;5:15:00 PM;57.6;0.000;84.4
5/14/21;5:30:00 PM;56.9;0.000;85.9
5/14/21;5:45:00 PM;56.7;0.000;86.4
5/14/21;6:00:00 PM;55.8;0.000;88.4
5/14/21;6:15:00 PM;55.5;0.000;89.8
5/14/21;6:30:00 PM;55.1;0.000;90.2
5/14/21;6:45:00 PM;54.9;0.000;90.7
5/14/21;7:00:00 PM;54.5;0.000;91.7
5/14/21;7:15:00 PM;54.3;0.000;91.6
5/14/21;7:30:00 PM;54.3;0.000;92.3
5/14/21;7:45:00 PM;53.9;0.000;94.2
5/14/21;8:00:00 PM;53.7;0.000;95.2
5/14/21;8:15:00 PM;53.5;0.000;95.0
5/14/21;8:30:00 PM;53.4;0.000;95.2
5/14/21;8:45:00 PM;53.3;0.000;95.3
5/14/21;9:00:00 PM;53.0;0.000;96.3
5/14/21;9:15:00 PM;52.9;0.000;96.4
5/14/21;9:30:00 PM;52.8;0.000;96.2
5/14/21;9:45:00 PM;52.9;0.000;96.0
5/14/21;10:00:00 PM;53.0;0.000;95.6
5/14/21;10:15:00 PM;52.9;0.000;96.1
5/14/21;10:30:00 PM;52.9;0.000;97.1
5/14/21;10:45:00 PM;52.8;0.000;97.6
5/14/21;11:00:00 PM;52.6;0.000;97.8
5/14/21;11:15:00 PM;52.5;0.000;98.5
5/14/21;11:30:00 PM;52.4;0.000;99.0
5/14/21;11:45:00 PM;52.3;0.000;99.4
5/15/21;12:00:00 AM;52.3;0.000;99.9
5/15/21;12:15:00 AM;52.4;0.000;100.0
5/15/21;12:30:00 AM;52.3;0.000;100.0
5/15/21;12:45:00 AM;52.2;0.000;100.0
5/15/21;1:00:00 AM;52.2;0.000;100.0
5/15/21;1:15:00 AM;51.9;0.000;100.0
5/15/21;1:30:00 AM;51.6;0.000;100.0
5/15/21;1:45:00 AM;51.5;0.000;100.0
5/15/21;2:00:00 AM;51.4;0.000;100.0
5/15/21;2:15:00 AM;51.3;0.000;100.0
5/15/21;2:30:00 AM;51.3;0.000;100.0
5/15/21;2:45:00 AM;51.2;0.000;100.0
5/15/21;3:00:00 AM;51.2;0.000;100.0
5/15/21;3:15:00 AM;51.1;0.000;100.0
5/15/21;3:30:00 AM;51.2;0.000;100.0
5/15/21;3:45:00 AM;51.1;0.000;100.0
5/15/21;4:00:00 AM;51.0;0.000;100.0
5/15/21;4:15:00 AM;51.1;0.000;100.0
5/15/21;4:30:00 AM;51.1;0.000;100.0
5/15/21;4:45:00 AM;51.0;0.000;100.0
5/15/21;5:00:00 AM;50.8;0.000;100.0
5/15/21;5:15:00 AM;50.6;0.000;100.0
5/15/21;5:30:00 AM;50.8;0.000;100.0
5/15/21;5:45:00 AM;50.9;0.000;100.0
5/15/21;6:00:00 AM;50.9;0.000;100.0
5/15/21;6:15:00 AM;50.9;0.000;99.9
5/15/21;6:30:00 AM;51.0;0.000;98.2
5/15/21;6:45:00 AM;51.0;0.000;97.5
5/15/21;7:00:00 AM;51.0;0.000;97.1
5/15/21;7:15:00 AM;51.0;0.000;95.1
5/15/21;7:30:00 AM;51.3;0.000;94.2
5/15/21;7:45:00 AM;51.4;0.000;93.9
5/15/21;8:00:00 AM;51.5;0.000;93.5
5/15/21;8:15:00 AM;51.2;0.000;94.4
5/15/21;8:30:00 AM;51.4;0.000;95.6
5/15/21;8:45:00 AM;51.7;0.000;95.2
5/15/21;9:00:00 AM;52.0;0.000;94.2
5/15/21;9:15:00 AM;52.2;0.000;93.0
5/15/21;9:30:00 AM;52.3;0.000;91.4
5/15/21;9:45:00 AM;52.8;0.000;90.8
5/15/21;10:00:00 AM;52.7;0.000;89.8
5/15/21;10:15:00 AM;52.8;0.000;86.6
5/15/21;10:30:00 AM;53.0;0.000;87.2
5/15/21;10:45:00 AM;53.4;0.000;86.7
5/15/21;11:00:00 AM;53.7;0.000;85.2
5/15/21;11:15:00 AM;54.5;0.000;82.9
5/15/21;11:30:00 AM;54.7;0.000;81.3
5/15/21;11:45:00 AM;55.8;0.000;77.9
5/15/21;12:00:00 PM;56.9;0.000;73.6
5/15/21;12:15:00 PM;57.9;0.000;72.6
5/15/21;12:30:00 PM;57.1;0.000;73.7
5/15/21;12:45:00 PM;57.3;0.000;74.6
5/15/21;1:00:00 PM;57.7;0.000;74.3
5/15/21;1:15:00 PM;57.2;0.000;74.6
5/15/21;1:30:00 PM;57.6;0.000;73.5
5/15/21;1:45:00 PM;57.9;0.000;73.2
5/15/21;2:00:00 PM;57.7;0.000;74.7
5/15/21;2:15:00 PM;57.8;0.000;74.2
5/15/21;2:30:00 PM;58.5;0.000;72.9
5/15/21;2:45:00 PM;58.1;0.000;74.2
5/15/21;3:00:00 PM;58.4;0.000;74.6
5/15/21;3:15:00 PM;57.2;0.000;77.5
5/15/21;3:30:00 PM;58.1;0.000;76.4
5/15/21;3:45:00 PM;57.8;0.000;76.5
5/15/21;4:00:00 PM;57.7;0.000;77.3
5/15/21;4:15:00 PM;57.4;0.000;76.6
5/15/21;4:30:00 PM;56.4;0.000;80.1
5/15/21;4:45:00 PM;56.7;0.000;79.5
5/15/21;5:00:00 PM;56.5;0.000;80.2
5/15/21;5:15:00 PM;56.4;0.000;79.6
5/15/21;5:30:00 PM;56.1;0.000;79.4
5/15/21;5:45:00 PM;55.9;0.000;80.7
5/15/21;6:00:00 PM;55.5;0.000;81.6
5/15/21;6:15:00 PM;54.7;0.000;86.8
5/15/21;6:30:00 PM;53.8;0.000;90.1
5/15/21;6:45:00 PM;53.7;0.000;91.8
5/15/21;7:00:00 PM;53.6;0.000;93.1
5/15/21;7:15:00 PM;53.6;0.000;91.6
5/15/21;7:30:00 PM;53.9;0.000;87.8
5/15/21;7:45:00 PM;53.9;0.000;86.9
5/15/21;8:00:00 PM;53.0;0.000;93.6
5/15/21;8:15:00 PM;52.5;0.000;95.5
5/15/21;8:30:00 PM;52.6;0.000;94.1
5/15/21;8:45:00 PM;52.7;0.000;93.0
5/15/21;9:00:00 PM;52.0;0.000;96.2
5/15/21;9:15:00 PM;51.9;0.000;98.0
5/15/21;9:30:00 PM;52.0;0.000;98.9
5/15/21;9:45:00 PM;51.8;0.000;99.8
5/15/21;10:00:00 PM;51.7;0.000;100.0
5/15/21;10:15:00 PM;51.9;0.000;100.0
5/15/21;10:30:00 PM;52.0;0.000;100.0
5/15/21;10:45:00 PM;51.9;0.000;100.0
5/15/21;11:00:00 PM;51.7;0.000;100.0
5/15/21;11:15:00 PM;51.2;0.000;100.0
5/15/21;11:30:00 PM;51.1;0.000;100.0
5/15/21;11:45:00 PM;51.3;0.008;100.0
5/16/21;12:00:00 AM;51.1;0.008;100.0
5/16/21;12:15:00 AM;51.0;0.008;100.0
5/16/21;12:30:00 AM;50.9;0.000;100.0
5/16/21;12:45:00 AM;51.1;0.000;100.0
5/16/21;1:00:00 AM;51.1;0.000;100.0
5/16/21;1:15:00 AM;50.7;0.000;100.0
5/16/21;1:30:00 AM;50.6;0.000;100.0
5/16/21;1:45:00 AM;50.9;0.000;100.0
5/16/21;2:00:00 AM;51.1;0.000;100.0
5/16/21;2:15:00 AM;51.1;0.000;100.0
5/16/21;2:30:00 AM;51.1;0.000;100.0
5/16/21;2:45:00 AM;51.0;0.000;100.0
5/16/21;3:00:00 AM;51.1;0.000;100.0
5/16/21;3:15:00 AM;51.0;0.000;100.0
5/16/21;3:30:00 AM;51.1;0.000;100.0
5/16/21;3:45:00 AM;51.2;0.000;100.0
5/16/21;4:00:00 AM;51.2;0.000;100.0
5/16/21;4:15:00 AM;51.2;0.000;100.0
5/16/21;4:30:00 AM;51.3;0.000;100.0
5/16/21;4:45:00 AM;51.3;0.000;100.0
5/16/21;5:00:00 AM;51.1;0.000;100.0
5/16/21;5:15:00 AM;51.0;0.000;100.0
5/16/21;5:30:00 AM;51.1;0.000;100.0
5/16/21;5:45:00 AM;50.9;0.000;100.0
5/16/21;6:00:00 AM;50.9;0.000;100.0
5/16/21;6:15:00 AM;51.0;0.000;100.0
5/16/21;6:30:00 AM;51.1;0.000;100.0
5/16/21;6:45:00 AM;51.4;0.000;100.0
5/16/21;7:00:00 AM;51.6;0.000;100.0
5/16/21;7:15:00 AM;52.2;0.000;100.0
5/16/21;7:30:00 AM;52.7;0.000;100.0
5/16/21;7:45:00 AM;52.7;0.000;99.9
5/16/21;8:00:00 AM;53.1;0.000;99.4
5/16/21;8:15:00 AM;53.3;0.000;98.6
5/16/21;8:30:00 AM;53.7;0.000;97.4
5/16/21;8:45:00 AM;53.8;0.000;95.6
5/16/21;9:00:00 AM;54.4;0.000;92.6
5/16/21;9:15:00 AM;55.2;0.000;89.7
5/16/21;9:30:00 AM;56.1;0.000;87.5
5/16/21;9:45:00 AM;57.3;0.000;83.6
5/16/21;10:00:00 AM;56.1;0.000;84.0
5/16/21;10:15:00 AM;56.6;0.000;84.4
5/16/21;10:30:00 AM;57.4;0.000;82.3
5/16/21;10:45:00 AM;57.3;0.000;82.4
5/16/21;11:00:00 AM;57.8;0.000;82.1
5/16/21;11:15:00 AM;58.0;0.000;81.0
5/16/21;11:30:00 AM;58.0;0.000;80.9
5/16/21;11:45:00 AM;57.9;0.000;82.5
5/16/21;12:00:00 PM;57.7;0.000;85.1
5/16/21;12:15:00 PM;57.5;0.000;86.6
5/16/21;12:30:00 PM;57.7;0.000;85.9
5/16/21;12:45:00 PM;57.8;0.000;86.4
5/16/21;1:00:00 PM;57.6;0.000;86.8
5/16/21;1:15:00 PM;57.6;0.000;86.1
5/16/21;1:30:00 PM;58.3;0.000;84.1
5/16/21;1:45:00 PM;59.4;0.000;81.7
5/16/21;2:00:00 PM;59.9;0.000;78.9
5/16/21;2:15:00 PM;59.8;0.000;78.9
5/16/21;2:30:00 PM;59.4;0.000;79.7
5/16/21;2:45:00 PM;59.9;0.000;78.4
5/16/21;3:00:00 PM;59.7;0.000;78.0
5/16/21;3:15:00 PM;60.5;0.000;77.2
5/16/21;3:30:00 PM;60.2;0.000;77.0
5/16/21;3:45:00 PM;59.6;0.000;77.8
5/16/21;4:00:00 PM;59.6;0.000;77.5
5/16/21;4:15:00 PM;59.8;0.000;77.1
5/16/21;4:30:00 PM;59.8;0.000;77.2
5/16/21;4:45:00 PM;59.6;0.000;77.5
5/16/21;5:00:00 PM;59.7;0.000;77.4
5/16/21;5:15:00 PM;59.4;0.000;78.5
5/16/21;5:30:00 PM;58.7;0.000;80.2
5/16/21;5:45:00 PM;57.7;0.000;82.9
5/16/21;6:00:00 PM;57.4;0.000;84.3
5/16/21;6:15:00 PM;56.9;0.000;85.4
5/16/21;6:30:00 PM;56.9;0.000;86.3
5/16/21;6:45:00 PM;56.7;0.000;85.2
5/16/21;7:00:00 PM;56.3;0.000;85.1
5/16/21;7:15:00 PM;55.8;0.000;86.5
5/16/21;7:30:00 PM;55.4;0.000;88.1
5/16/21;7:45:00 PM;55.0;0.000;89.9
5/16/21;8:00:00 PM;54.7;0.000;91.4
5/16/21;8:15:00 PM;54.4;0.000;91.8
5/16/21;8:30:00 PM;54.3;0.000;92.1
5/16/21;8:45:00 PM;54.1;0.000;91.6
5/16/21;9:00:00 PM;54.2;0.000;91.7
5/16/21;9:15:00 PM;54.1;0.000;92.3
5/16/21;9:30:00 PM;54.0;0.000;92.7
5/16/21;9:45:00 PM;54.0;0.000;93.1
5/16/21;10:00:00 PM;54.0;0.000;93.5
5/16/21;10:15:00 PM;53.9;0.000;93.4
5/16/21;10:30:00 PM;53.9;0.000;93.0
5/16/21;10:45:00 PM;53.9;0.000;93.0
5/16/21;11:00:00 PM;53.9;0.000;92.8
5/16/21;11:15:00 PM;53.9;0.000;92.5
5/16/21;11:30:00 PM;53.9;0.000;92.4
5/16/21;11:45:00 PM;53.9;0.000;92.5
5/17/21;12:00:00 AM;53.9;0.000;92.7
5/17/21;12:15:00 AM;53.8;0.000;92.8
5/17/21;12:30:00 AM;53.6;0.000;93.3
5/17/21;12:45:00 AM;53.5;0.000;93.5
5/17/21;1:00:00 AM;53.5;0.000;93.6
5/17/21;1:15:00 AM;53.3;0.000;93.3
5/17/21;1:30:00 AM;53.3;0.000;92.7
5/17/21;1:45:00 AM;53.4;0.000;92.5
5/17/21;2:00:00 AM;53.3;0.000;92.7
5/17/21;2:15:00 AM;53.3;0.000;93.1
5/17/21;2:30:00 AM;53.2;0.000;93.2
5/17/21;2:45:00 AM;53.2;0.000;93.3
5/17/21;3:00:00 AM;53.2;0.000;93.5
5/17/21;3:15:00 AM;53.2;0.000;93.4
5/17/21;3:30:00 AM;53.1;0.000;93.9
5/17/21;3:45:00 AM;53.0;0.000;95.0
5/17/21;4:00:00 AM;52.8;0.000;95.6
5/17/21;4:15:00 AM;52.8;0.000;96.2
5/17/21;4:30:00 AM;52.7;0.000;95.8
5/17/21;4:45:00 AM;52.6;0.000;95.9
5/17/21;5:00:00 AM;52.5;0.000;96.5
5/17/21;5:15:00 AM;52.3;0.000;97.0
5/17/21;5:30:00 AM;52.1;0.000;97.5
5/17/21;5:45:00 AM;52.1;0.000;97.8
5/17/21;6:00:00 AM;52.0;0.000;98.2
5/17/21;6:15:00 AM;52.1;0.000;98.8
5/17/21;6:30:00 AM;52.2;0.000;99.7
5/17/21;6:45:00 AM;52.2;0.000;100.0
5/17/21;7:00:00 AM;52.1;0.000;100.0
5/17/21;7:15:00 AM;52.2;0.000;100.0
5/17/21;7:30:00 AM;52.1;0.000;100.0
5/17/21;7:45:00 AM;52.3;0.000;100.0
5/17/21;8:00:00 AM;52.7;0.000;100.0
